yr_cde,trm_cde,crs_comp1,crs_comp2,crs_comp3,crs_title,credit_hrs,crs_capacity,crs_enrollment,monday_cde,tuesday_cde,wednesday_cde,thursday_cde,friday_cde,begin_tim,end_tim,last_name,first_name,preferred_name,comment_txt
2018,10,HUMA,303,D,CHRISTIANITY AND CIVILIZATION,3,30,31,,T,,R,,1:00:00 PM,2:15:00 PM,Schaefer,Paul,,HUMA 200; 202 OR 301
2018,10,HUMA,303,E,CHRISTIANITY AND CIVILIZATION,3,30,31,,T,,R,,2:30:00 PM,3:45:00 PM,Schaefer,Paul,,HUMA 200; 202 OR 301
2018,10,HUMA,303,F,CHRISTIANITY AND CIVILIZATION,3,30,29,,T,,R,,2:30:00 PM,3:45:00 PM,Gordon,Thomas,David,HUMA 200; 202 OR 301
2018,10,INBS,305,A,GLOBAL BUSINESS ISSUES,3,18,17,M,,W,,F,8:00:00 AM,8:50:00 AM,Markley,Andrew,,"MNGT 203, MARK 204"
2018,10,INBS,305,B,GLOBAL BUSINESS ISSUES,3,18,13,M,,W,,F,11:00:00 AM,11:50:00 AM,Snyder,Richard,,"MNGT 203, MARK 204"
2018,10,INBS,305,C,GLOBAL BUSINESS ISSUES,3,18,14,M,,W,,F,12:00:00 PM,12:50:00 PM,Snyder,Richard,,"MNGT 203, MARK 204"
2018,10,INBS,416,A,INTERNATIONAL MARKETING,3,20,11,M,,,,,6:30:00 PM,9:00:00 PM,Carver,Jodi,,INBS 305
2018,10,INBS,445,A,INTERNATIONAL TRADE,3,20,17,M,,W,,F,9:00:00 AM,9:50:00 AM,Markley,Andrew,,INBS 305
2018,10,MARK,204,A,PRINCIPLES OF MARKETING,3,32,29,M,,W,,F,11:00:00 AM,11:50:00 AM,Havrilla,Laura,,
2018,10,MARK,204,B,PRINCIPLES OF MARKETING,3,32,28,M,,W,,F,1:00:00 PM,1:50:00 PM,Havrilla,Laura,,
2018,10,MARK,204,C,PRINCIPLES OF MARKETING,3,32,34,M,,W,,F,2:00:00 PM,2:50:00 PM,Powell,Scott,,
2018,10,MARK,204,D,PRINCIPLES OF MARKETING,3,32,32,M,,W,,F,3:00:00 PM,3:50:00 PM,Powell,Scott,,
2018,10,MARK,411,A,MARKETING RESEARCH,3,20,21,,T,,R,,11:30:00 AM,12:45:00 PM,Havrilla,Laura,,"MNGT 201, 203; MARK 204"
2018,10,MARK,411,B,MARKETING RESEARCH,3,20,21,,T,,R,,1:00:00 PM,2:15:00 PM,Havrilla,Laura,,"MNGT 201, 203; MARK 204"
2018,10,MARK,414,A,SALES,3,15,13,,T,,R,,11:30:00 AM,12:45:00 PM,Kocur,Richard,Rich,MARK 204
2018,10,MARK,414,B,SALES,3,15,13,,T,,R,,2:30:00 PM,3:45:00 PM,Kocur,Richard,Rich,MARK 204
2018,10,MARK,420,A,ADVERTISING,3,20,21,,T,,R,,10:05:00 AM,11:20:00 AM,Powell,Scott,,"MARK 204, JR, SR STANDING"
2018,10,MARK,420,B,ADVERTISING,3,20,20,,T,,R,,11:30:00 AM,12:45:00 PM,Powell,Scott,,"MARK 204, JR, SR STANDING"
2018,10,MARK,426,A,MUSIC MARKETING,3,8,6,,T,,R,,11:30:00 AM,12:45:00 PM,Lewis,Cedric,,MARK 204
2018,10,MARK,468,A,INNOVATION FOR IMPACT,3,12,5,,T,,,,6:30:00 PM,9:00:00 PM,English,Yvonne,,
2018,10,MATH,110,A,COLLEGE ALGEBRA,3,15,9,M,,W,,F,1:00:00 PM,1:50:00 PM,McIntyre,Mary,Susan,Will not satisfy math/logic
2018,10,MATH,111,A,PRE CALCULUS,3,30,35,M,,W,,F,3:00:00 PM,3:50:00 PM,Flanders,Steven,,
2018,10,MATH,118,A,FINITE MATH,3,18,26,,T,,R,,1:00:00 PM,2:15:00 PM,McIntyre,Dale,,
2018,10,MATH,118,B,FINITE MATH,3,18,29,,T,,R,,2:30:00 PM,3:45:00 PM,McIntyre,Dale,,
2018,10,MATH,141,A,BUSINESS CALCULUS,4,30,19,,,,R,,11:30:00 AM,12:20:00 PM,Flanders,Steven,,
2018,10,MATH,141,A,BUSINESS CALCULUS,4,30,19,M,,W,,F,12:00:00 PM,12:50:00 PM,Flanders,Steven,,
2018,10,MATH,141,B,BUSINESS CALCULUS,4,30,31,,T,,,,1:00:00 PM,1:50:00 PM,Flanders,Steven,,
2018,10,MATH,141,B,BUSINESS CALCULUS,4,30,31,M,,W,,F,1:00:00 PM,1:50:00 PM,Flanders,Steven,,
2018,10,MATH,151,A,SURVEY MATHEMATICS I,3,30,25,M,,W,,F,11:00:00 AM,11:50:00 AM,Bonomo,Kelleen,,"PK, MID LEV, MUSE MAJORS"
2018,10,MATH,151,B,SURVEY MATHEMATICS I,3,30,29,M,,W,,F,12:00:00 PM,12:50:00 PM,Bonomo,Kelleen,,"PK, MID LEV, MUSE MAJORS"
2018,10,MATH,161,A,CALCULUS I,4,30,26,,,,R,,8:25:00 AM,9:15:00 AM,Jackson,Michael,,
2018,10,MATH,161,A,CALCULUS I,4,30,26,M,,W,,F,8:00:00 AM,8:50:00 AM,Jackson,Michael,,
2018,10,MATH,161,B,CALCULUS I,4,30,25,,T,,,,10:05:00 AM,10:55:00 AM,McIntyre,Mary,Susan,
2018,10,MATH,161,B,CALCULUS I,4,30,25,M,,W,,F,9:00:00 AM,9:50:00 AM,McIntyre,Mary,Susan,
2018,10,MATH,161,C,CALCULUS I,4,30,27,,,,R,,10:05:00 AM,10:55:00 AM,Bonomo,Kelleen,,
2018,10,MATH,161,C,CALCULUS I,4,30,27,M,,W,,F,10:00:00 AM,10:50:00 AM,Bonomo,Kelleen,,
2018,10,MATH,161,D,CALCULUS I,4,30,25,,T,,,,11:30:00 AM,12:20:00 PM,McIntyre,Mary,Susan,
2018,10,MATH,161,D,CALCULUS I,4,30,25,M,,W,,F,11:00:00 AM,11:50:00 AM,McIntyre,Mary,Susan,
2018,10,MATH,161,E,CALCULUS I,4,30,30,,,,R,,11:30:00 AM,12:20:00 PM,Dean,Daniel,,
2018,10,MATH,161,E,CALCULUS I,4,30,30,M,,W,,F,12:00:00 PM,12:50:00 PM,Dean,Daniel,,
2018,10,MATH,161,F,CALCULUS I,4,30,28,,,,R,,1:00:00 PM,1:50:00 PM,Dean,Daniel,,
2018,10,MATH,161,F,CALCULUS I,4,30,28,M,,W,,F,1:00:00 PM,1:50:00 PM,Dean,Daniel,,
2018,10,MATH,162,A,CALCULUS II,4,25,26,,T,,,,10:05:00 AM,10:55:00 AM,Thompson,Gary,,MATH 161 OR INSTR OK
2018,10,MATH,162,A,CALCULUS II,4,25,26,M,,W,,F,9:00:00 AM,9:50:00 AM,Thompson,Gary,,MATH 161 OR INSTR OK
2018,10,MATH,162,B,CALCULUS II,4,25,23,,,,R,,10:05:00 AM,10:55:00 AM,Thompson,Gary,,MATH 161 OR INSTR OK
2018,10,MATH,162,B,CALCULUS II,4,25,23,M,,W,,F,10:00:00 AM,10:50:00 AM,Thompson,Gary,,MATH 161 OR INSTR OK
2018,10,MATH,201,A,STATISTICAL METHODS,3,30,29,M,,W,,F,10:00:00 AM,10:50:00 AM,Flanders,Steven,,
2018,10,MATH,210,A,COMBINATORICS,3,20,17,M,,W,,F,9:00:00 AM,9:50:00 AM,Bancroft,Erin,,COREQ: MATH 162
2018,10,MATH,210,B,COMBINATORICS,3,20,19,M,,W,,F,10:00:00 AM,10:50:00 AM,Bancroft,Erin,,COREQ: MATH 162
2018,10,MATH,213,A,DISCRETE MATH/COMP SCI,3,25,27,M,,W,,F,12:00:00 PM,12:50:00 PM,Bancroft,Eric,,COREQ: MATH 162
2018,10,MATH,213,B,DISCRETE MATH/COMP SCI,3,25,26,M,,W,,F,2:00:00 PM,2:50:00 PM,Bancroft,Eric,,COREQ: MATH 162
2018,10,MATH,230,A,SURVEY OF MATHEMATICS III,3,25,16,,T,,R,,11:30:00 AM,12:45:00 PM,Bonomo,Kelleen,,
2018,10,MATH,232,A,FINANCIAL MATHEMATICS,3,15,6,M,,W,,F,9:00:00 AM,9:50:00 AM,Dean,Daniel,,"ACT 201,MAT 141, COREQ FNC 301"
2018,10,MATH,261,A,CALCULUS III,4,30,20,,T,,,,8:25:00 AM,9:15:00 AM,Bancroft,Erin,,MATH 162
2018,10,MATH,261,A,CALCULUS III,4,30,20,M,,W,,F,8:00:00 AM,8:50:00 AM,Bancroft,Erin,,MATH 162
2018,10,MATH,261,B,CALCULUS III,4,30,34,,,,R,,11:30:00 AM,12:20:00 PM,Jackson,Michael,,MATH 162
2018,10,MATH,261,B,CALCULUS III,4,30,34,M,,W,,F,10:00:00 AM,10:50:00 AM,Jackson,Michael,,MATH 162
2018,10,MATH,261,C,CALCULUS III,4,30,31,,T,,,,11:30:00 AM,12:20:00 PM,McIntyre,Dale,,MATH 162
2018,10,MATH,261,C,CALCULUS III,4,30,31,M,,W,,F,11:00:00 AM,11:50:00 AM,McIntyre,Dale,,MATH 162
2018,10,MATH,261,D,CALCULUS III,4,30,29,M,,W,,,6:30:00 PM,8:20:00 PM,Bancroft,Eric,,MATH 162
2018,10,MATH,305,A,PUTNAM PROBLEM GROUP,1,25,9,,,,R,,4:00:00 PM,4:50:00 PM,Thompson,Gary,,MATH 162
2018,10,MATH,331,A,THEORY STATISTICS I,3,20,14,,T,,R,,2:30:00 PM,3:45:00 PM,Dean,Daniel,,MATH 261
2018,10,MATH,365,A,COMPLEX VARIABLES,3,20,10,M,,W,,F,1:00:00 PM,1:50:00 PM,Jackson,Michael,,MATH 261
2018,10,MATH,465,A,CLASSICAL ANALYSIS,3,20,14,M,,W,,F,2:00:00 PM,2:50:00 PM,McIntyre,Dale,,MATH 261
2018,10,MATH,488,A,SEMINAR IN MATHEMATICS,2,15,11,M,,W,,,3:00:00 PM,3:50:00 PM,Bancroft,Eric,,SR STATUS
2018,10,MECE,107,A,ENGINEERING GRAPHICS,2,25,30,M,,W,,,11:00:00 AM,11:50:00 AM,Dixon,John,,
2018,10,MECE,107,B,ENGINEERING GRAPHICS,2,25,24,,T,,R,,8:25:00 AM,9:15:00 AM,Dixon,John,,
2018,10,MECE,107,C,ENGINEERING GRAPHICS,2,25,21,,T,,R,,10:05:00 AM,10:55:00 AM,Dixon,John,,
2018,10,MECE,109,A,INTRODUCTION TO SOLID MODELING,2,25,25,M,,W,,,8:00:00 AM,8:50:00 AM,Archibald,C,Mark,
2018,10,MECE,109,B,INTRODUCTION TO SOLID MODELING,2,25,22,M,,W,,,9:00:00 AM,9:50:00 AM,Archibald,C,Mark,
2018,10,MECE,109,C,INTRODUCTION TO SOLID MODELING,2,20,29,M,,W,,,1:00:00 PM,1:50:00 PM,Archibald,C,Mark,
2018,10,MECE,201,A,FUNDAMENTALS OF MATERIALS SCIENCE,3,32,36,,T,,R,,8:00:00 AM,9:15:00 AM,Fair,Mark,,CHEM 105
2018,10,MECE,201,B,FUNDAMENTALS OF MATERIALS SCIENCE,3,32,26,,T,,R,,10:05:00 AM,11:20:00 AM,Fair,Mark,,CHEM 105
2018,10,MECE,211,A,MECHANICS I,3,32,32,M,,W,,F,8:00:00 AM,8:50:00 AM,Clauss,Michelle,,"PHYS 101, MATH 162"
2018,10,MECE,211,B,MECHANICS I,3,32,30,M,,W,,F,9:00:00 AM,9:50:00 AM,Dixon,John,,"PHYS 101, MATH 162"
2018,10,MECE,251,L,MECHANICAL SYSTEMS LAB I,1,10,10,M,,,,,3:00:00 PM,4:50:00 PM,Dixon,John,,SOPH STATUS LAB FEE
2018,10,MECE,251,L,MECHANICAL SYSTEMS LAB I,1,10,10,M,,,,,2:00:00 PM,2:50:00 PM,Dixon,John,,SOPH STATUS LAB FEE
2018,10,MECE,251,M,MECHANICAL SYSTEMS LAB I,1,9,9,M,,,,,6:30:00 PM,9:20:00 PM,Dixon,John,,SOPH STATUS LAB FEE
2018,10,MECE,251,M,MECHANICAL SYSTEMS LAB I,1,9,9,M,,,,,2:00:00 PM,2:50:00 PM,Dixon,John,,SOPH STATUS LAB FEE
2018,10,MECE,251,N,MECHANICAL SYSTEMS LAB I,1,10,10,,T,,,,2:00:00 PM,4:50:00 PM,Dixon,John,,SOPH STATUS  LAB FEE
2018,10,MECE,251,N,MECHANICAL SYSTEMS LAB I,1,10,10,M,,,,,2:00:00 PM,2:50:00 PM,Dixon,John,,SOPH STATUS  LAB FEE
2018,10,MECE,251,O,MECHANICAL SYSTEMS LAB I,1,10,10,,,,R,,2:00:00 PM,4:50:00 PM,Dixon,John,,SOPH STATUS LAB FEE
2018,10,MECE,251,O,MECHANICAL SYSTEMS LAB I,1,10,10,,,W,,,2:00:00 PM,2:50:00 PM,Dixon,John,,SOPH STATUS LAB FEE
2018,10,MECE,251,Q,MECHANICAL SYSTEMS LAB I,1,10,8,,,W,,,3:00:00 PM,4:50:00 PM,Dixon,John,,SOPH STATUS  LAB FEE
2018,10,MECE,251,Q,MECHANICAL SYSTEMS LAB I,1,10,8,,,W,,,2:00:00 PM,2:50:00 PM,Dixon,John,,SOPH STATUS  LAB FEE
2018,10,MECE,251,R,MECHANICAL SYSTEMS LAB I,1,9,8,,T,,,,6:30:00 PM,9:20:00 PM,Dixon,John,,SOPH STATUS  LAB FEE
2018,10,MECE,251,R,MECHANICAL SYSTEMS LAB I,1,9,8,M,,,,,2:00:00 PM,2:50:00 PM,Dixon,John,,SOPH STATUS  LAB FEE
2018,10,MECE,251,S,MECHANICAL SYSTEMS LAB I,1,10,5,,,W,,,6:30:00 PM,9:20:00 PM,Dixon,John,,SOPH STATUS  LAB FEE
2018,10,MECE,251,S,MECHANICAL SYSTEMS LAB I,1,10,5,,,W,,,2:00:00 PM,2:50:00 PM,Dixon,John,,SOPH STATUS  LAB FEE
2018,10,MECE,311,A,MECHANICS OF MATERIALS,3,25,22,,T,,R,,10:05:00 AM,11:20:00 AM,Archibald,C,Mark,"MECE 210, 212; MATH 262"
2018,10,MECE,311,B,MECHANICS OF MATERIALS,3,0,16,,T,,R,,10:05:00 AM,11:20:00 AM,Archibald,C,Mark,TAUGHT IN FRANCE
2018,10,MECE,311,C,MECHANICS OF MATERIALS,3,25,22,,T,,R,,8:00:00 AM,9:15:00 AM,Archibald,C,Mark,
2018,10,MECE,321,A,ADVANCED THERMODYNAMICS,3,25,15,M,,W,,F,1:00:00 PM,1:50:00 PM,Fair,Mark,,MECE 214
2018,10,MECE,325,A,FLUID MECHANICS,3,25,23,,T,,R,,8:00:00 AM,9:15:00 AM,Clauss,Michelle,,MA 262;M 211 OR P 303 OR P 121
2018,10,MECE,325,B,FLUID MECHANICS,3,0,16,,T,,R,,8:00:00 AM,9:15:00 AM,Clauss,Michelle,,TAUGHT IN FRANCE
2018,10,MECE,325,C,FLUID MECHANICS,3,25,24,,T,,R,,10:05:00 AM,11:20:00 AM,Clauss,Michelle,,
2018,10,MECE,331,A,ENGR MGMT & CULTURAL  COMM,3,0,22,,,,,,,,Reuber,Mark,,TAUGHT IN FRANCE
2018,10,MECE,351,L,INSTRUMENTATION LABORATORY,1,15,15,M,,,,,2:00:00 PM,4:50:00 PM,Bardy,Erik,,MECE 252 LAB FEE
2018,10,MECE,351,M,INSTRUMENTATION LABORATORY,1,15,15,,T,,,,2:00:00 PM,4:50:00 PM,Bardy,Erik,,MECE 252  LAB FEE
2018,10,MECE,351,N,INSTRUMENTATION LABORATORY,1,15,13,,,W,,,2:00:00 PM,4:50:00 PM,Dixon,John,,MECE 252 LAB FEE
2018,10,MECE,351,O,INSTRUMENTATION LABORATORY,1,0,16,,,,,,,,Reuber,Mark,,TAUGHT IN FRANCE  LAB FEE
2018,10,MECE,401,A,CAPSTONE DESIGN I,3,40,36,,T,,R,,10:05:00 AM,11:20:00 AM,Ulrich,Vernon,Vern,SR STATUS
2018,10,MECE,407,A,CONTROL SYSTEMS,3,30,23,,T,,R,,8:00:00 AM,9:15:00 AM,Allison,Blair,,"ELEE 210, ENGR 274, MECE 316"
2018,10,MECE,414,A,HEATING/VENT/AIR COND,3,25,19,M,,W,,F,8:00:00 AM,8:50:00 AM,Bardy,Erik,,MECE 326
2018,10,MECE,415,A,FINITE ELEMENT ANALYSIS,3,30,8,M,,W,,F,9:00:00 AM,9:50:00 AM,Ulrich,Vernon,Vern,"ENGR 274; MECE 312, 326"
2018,10,MECE,421,A,APPLIED FLUID MECHANICS,3,25,8,M,,W,,F,10:00:00 AM,10:50:00 AM,Anderson,Erik,,MECE 326
2018,10,MECE,451,,CAPSTONE DESIGN SIGN-UP,1,40,0,M,T,W,R,F,3:00:00 PM,4:30:00 PM,MECE Staff,-,,
2018,10,MECE,451,L,CAPSTONE DESIGN LABORATORY I,1,0,6,M,,,,,2:00:00 PM,4:00:00 PM,Anderson,Erik,,"MECE 352, LAB FEE"
2018,10,MECE,451,M,CAPSTONE DESIGN LABORATORY I,1,0,6,M,,,R,,3:00:00 PM,4:00:00 PM,Ulrich,Vernon,Vern,"MECE 352, LAB FEE"
2018,10,MECE,451,N,CAPSTONE DESIGN LABORATORY I,1,0,7,,T,,R,,4:00:00 PM,5:00:00 PM,Ulrich,Vernon,Vern,"MECE 352, LAB FEE"
2018,10,MNGT,201,A,BUSINESS STATISTICS,3,30,22,M,,W,,F,8:00:00 AM,8:50:00 AM,Crute,Christy,,
2018,10,MNGT,201,B,BUSINESS STATISTICS,3,30,30,M,,W,,F,9:00:00 AM,9:50:00 AM,Crute,Christy,,
2018,10,MNGT,201,C,BUSINESS STATISTICS,3,30,30,,T,,R,,2:30:00 PM,3:45:00 PM,Carson,Kenneth,Ken,
2018,10,MNGT,203,A,PRINCIPLES OF MANAGEMENT,3,20,37,M,,W,,F,11:00:00 AM,11:50:00 AM,Carson,Kenneth,Ken,
2018,10,MNGT,203,B,PRINCIPLES OF MANAGEMENT,3,20,40,M,,W,,F,12:00:00 PM,12:50:00 PM,Carson,Kenneth,Ken,
2018,10,MNGT,211,A,BUSINESS COMPUTER APPLICATIONS,3,28,28,M,,W,,F,1:00:00 PM,1:50:00 PM,DiStasi,Vincent,Vince,
2018,10,MNGT,211,B,BUSINESS COMPUTER APPLICATIONS,3,28,28,M,,W,,F,2:00:00 PM,2:50:00 PM,DiStasi,Vincent,Vince,
2018,10,MNGT,211,C,BUSINESS COMPUTER APPLICATIONS,3,28,27,M,,W,,F,3:00:00 PM,3:50:00 PM,DiStasi,Vincent,Vince,
2018,10,MNGT,214,A,"BUSINESS, ETHICS, & SOCIETY",3,23,24,M,,W,,F,8:00:00 AM,8:50:00 AM,Biddle,Wayne,,BUSA/ACCT MAJ ONLY
2018,10,MNGT,214,B,"BUSINESS, ETHICS, & SOCIETY",3,25,26,M,,W,,F,9:00:00 AM,9:50:00 AM,Biddle,Wayne,,BUSA/ACCT MAJ ONLY
2018,10,MNGT,214,C,"BUSINESS, ETHICS, & SOCIETY",3,25,24,M,,W,,F,1:00:00 PM,1:50:00 PM,Biddle,Wayne,,BUSA/ACCT MAJ ONLY
2018,10,MNGT,302,A,LEAN MANAGEMENT,3,35,12,M,,W,,F,10:00:00 AM,10:50:00 AM,Crute,Christy,,
2018,10,MNGT,303,A,BUSINESS LAW,3,35,23,,T,,R,,1:00:00 PM,2:15:00 PM,Markley,Andrew,,
2018,10,MNGT,303,B,BUSINESS LAW,3,35,22,,T,,R,,2:30:00 PM,3:45:00 PM,Markley,Andrew,,
2018,10,MNGT,307,A,TEAMS & TM LEADERSHIP,3,30,39,,T,,R,,8:00:00 AM,9:15:00 AM,Crute,Christy,,
2018,10,MNGT,311,A,NEGOTIATION,3,24,12,,T,,R,,2:30:00 PM,3:45:00 PM,Snyder,Richard,,
2018,10,MNGT,326,A,INTRO TO THE BUSINESS OF MUSIC,3,15,0,,T,,R,,2:30:00 PM,3:45:00 PM,Lewis,Cedric,,CROSSLIST ENTR 326 MUS 326
2018,10,MNGT,390,A,STUDY: SEMINAR IN LIFE MNGT,1,30,33,M,,W,,F,11:00:00 AM,11:50:00 AM,Powell,Scott,,
2018,10,MNGT,457,A,HUMAN RESOURCES MGT,3,25,27,,T,,R,,10:05:00 AM,11:20:00 AM,Biddle,Wayne,,"MNGT 203; JR, SR STANDING"
2018,10,MNGT,457,B,HUMAN RESOURCES MGT,3,25,23,,T,,R,,1:00:00 PM,2:15:00 PM,Biddle,Wayne,,"MNGT 203; JR, SR STANDING"
2018,10,MNGT,475,A,LEADERSHIP,3,20,21,,T,,R,,11:30:00 AM,12:45:00 PM,Coyne,John,,MNGT 203; JR SR STANDING
2018,10,MNGT,486,A,BUS POLICY & STRATEGY,3,20,31,M,,W,,F,10:00:00 AM,10:50:00 AM,Kocur,Richard,Rich,SR STATUS
2018,10,MNGT,486,B,BUS POLICY & STRATEGY,3,20,30,M,,W,,F,2:00:00 PM,2:50:00 PM,Kocur,Richard,Rich,SR STATUS
2018,10,MUSI,100,A,MARCHING BAND for AUDIT,1,40,20,,T,,R,,4:00:00 PM,5:20:00 PM,Erb,Andrew,,AUDITIONS FIRST WEEK
2018,10,MUSI,100,B,MARCHING BAND for CREDIT,1,150,85,,T,,R,,4:00:00 PM,5:20:00 PM,Erb,Andrew,,AUDITIONS FIRST WEEK
2018,10,MUSI,101,A,CONCERT CHOIR for AUDIT,1,100,17,,,,,F,4:00:00 PM,4:50:00 PM,Mueller,Katherine,,
2018,10,MUSI,101,A,CONCERT CHOIR for AUDIT,1,100,17,M,,W,,,3:00:00 PM,3:50:00 PM,Mueller,Katherine,,AUDITIONS FIRST WEEK
2018,10,MUSI,101,C,CONCERT CHOIR for CREDIT,1,100,66,,,,,F,4:00:00 PM,4:50:00 PM,Mueller,Katherine,,
2018,10,MUSI,101,C,CONCERT CHOIR for CREDIT,1,100,66,M,,W,,,3:00:00 PM,3:50:00 PM,Mueller,Katherine,,AUDITIONS FIRST WEEK
2018,10,MUSI,102,A,ORCHESTRA for AUDIT,1,25,23,M,,W,,,4:00:00 PM,5:20:00 PM,Tedford,Jeffrey,Jeff,(AUDIT) AUDITIONS FIRST WEEK
2018,10,MUSI,102,O,ORCHESTRA for CREDIT,1,80,46,M,,W,,,4:00:00 PM,5:20:00 PM,Tedford,Jeffrey,Jeff,(CREDIT) AUDITIONS FIRST WEEK
2018,10,MUSI,103,A,MUSIC THEORY I,3,18,31,M,,W,,F,10:00:00 AM,10:50:00 AM,Hasper,Joseph,,MAJORS/MINORS OR INST PERM
2018,10,MUSI,105,A,AURAL SKILLS I,1,35,26,,T,,R,,11:30:00 AM,12:20:00 PM,Mueller,Katherine,,
2018,10,MUSI,108,A,PERCUSSION METHODS,1,35,14,,T,,R,,10:05:00 AM,10:55:00 AM,Heid,Ronald,,MAJORS/MINORS OR INST PERM
2018,10,MUSI,114,A,WIND ENSEMBLE,0,0,41,,T,,R,,5:20:00 PM,6:30:00 PM,Erb,Andrew,,AUDITIONS FIRST WEEK
2018,10,MUSI,115,A,CHAMBER ORCHESTRA,0,0,35,M,,W,,,5:30:00 PM,6:20:00 PM,Tedford,Jeffrey,Jeff,AUDITIONS FIRST WEEK
2018,10,MUSI,116,A,TOURING CHOIR,0,0,47,,,,,F,5:00:00 PM,5:50:00 PM,Mueller,Katherine,,AUDITIONS FIRST WEEK
2018,10,MUSI,116,A,TOURING CHOIR,0,0,47,,T,,R,,5:30:00 PM,7:00:00 PM,Mueller,Katherine,,AUDITIONS FIRST WEEK
2018,10,MUSI,117,A,JAZZ ENSEMBLE,0,0,17,,T,,R,,7:00:00 PM,8:00:00 PM,Hasper,Joseph,,AUDITIONS FIRST WEEK
2018,10,MUSI,118,A,STAGE BAND,0,0,17,,T,,R,,8:00:00 PM,9:00:00 PM,Hasper,Joseph,,AUDITIONS FIRST WEEK
2018,10,MUSI,119,A,GROVE CITY COLLEGE SINGERS,0,0,26,,T,,,,3:00:00 PM,4:00:00 PM,Paparone,Stacy,,AUDITIONS FIRST WEEK
2018,10,MUSI,119,A,GROVE CITY COLLEGE SINGERS,0,0,26,M,,,,,8:00:00 PM,9:00:00 PM,Paparone,Stacy,,AUDITIONS FIRST WEEK
2018,10,MUSI,123,A,PIANO CLASS I,1,8,9,M,,,,,9:00:00 AM,9:50:00 AM,Huebert,Melva,,FEE REQUIRED
2018,10,MUSI,123,B,PIANO CLASS I,1,8,6,,,W,,,2:00:00 PM,2:50:00 PM,Huebert,Melva,,FEE REQUIRED
2018,10,MUSI,124,A,PIANO CLASS II,1,10,2,,,W,,,9:00:00 AM,9:50:00 AM,Huebert,Melva,,MUSI 123
2018,10,MUSI,125,A,PIANO CLASS III,1,10,3,M,,,,,2:00:00 PM,2:50:00 PM,Huebert,Melva,,"MUSI 124, FEE REQUIRED"
2018,10,MUSI,127,A,ACCOMPANYING CLASS I: VOCAL,1,30,1,M,,,,,11:00:00 AM,11:50:00 AM,Huebert,Melva,,
2018,10,MUSI,128,A,ACCOMPANYING CLASS II: INSTRUMENTAL,1,30,1,,,W,,,11:00:00 AM,11:50:00 AM,Huebert,Melva,,
2018,10,MUSI,135,A,GUITAR CLASS I,1,25,7,M,,,,,10:00:00 AM,10:50:00 AM,Churm,George,,FEE REQUIRED
2018,10,MUSI,135,B,GUITAR CLASS I,1,25,5,M,,,,,3:00:00 PM,3:50:00 PM,Churm,George,,FEE REQUIRED
2018,10,MUSI,137,A,GUITAR CLASS II,1,25,0,,,W,,,3:00:00 PM,3:50:00 PM,Churm,George,,FEE REQUIRED
2018,10,MUSI,141,A,BEGINNING VOICE CLASS,1,25,7,,,,,F,1:00:00 PM,1:50:00 PM,Drake,Joshua,,FEE REQUIRED
2018,10,MUSI,151,,PIANO LESSON-1/2 HR SIGNUP,1,50,0,,,,,,,,MUFA Staff,-,,FEE REQUIRED- 1/2 HOUR LESSON
2018,10,MUSI,151,A,PIANO LESSON  (1/2 HR),1,20,13,,,,,,,,Billock,Rebecca,,FEE REQUIRED
2018,10,MUSI,151,C,PIANO LESSON  (1/2 HR),1,20,13,,,,,,,,Kubik,Paula,,FEE REQUIRED
2018,10,MUSI,151,D,PIANO LESSON (1/2 HR),1,20,7,,,,,,,,Huebert,Melva,,MUSIC MAJORS ONLY - FEE REQUIR
2018,10,MUSI,152,,PIANO LESSON - 1 HR SIGNUP,2,50,0,,,,,,,,MUFA Staff,-,,FEE REQUIRED- 1 HOUR LESSON
2018,10,MUSI,152,A,PIANO LESSON (1 HR),2,20,4,,,,,,,,Billock,Rebecca,,FEE REQUIRED
2018,10,MUSI,152,C,PIANO LESSON (1 HR),2,20,0,,,,,,,,Kubik,Paula,,FEE REQUIRED
2018,10,MUSI,152,D,PIANO LESSON (1 HR),2,20,1,,,,,,,,Huebert,Melva,,MUSIC MAJORS ONLY- FEE REQUIRE
2018,10,MUSI,155,A,ORGAN LESSON (1/2 HR),1,20,3,,,,,,,,Fitch,Bradley,,FEE REQUIRED
2018,10,MUSI,156,A,ORGAN LESSON (1 HR),2,20,0,,,,,,,,Fitch,Bradley,,FEE REQUIRED
2018,10,MUSI,161,,VOICE LESSON- 1/2 HR SIGNUP,1,50,0,,,,,,,,MUFA Staff,-,,FEE REQUIRED- 1/2 Hour Lesson
2018,10,MUSI,161,B,VOICE LESSON (1/2 HR),1,20,9,,,,,,,,McFarland,Joanne,,FEE REQUIRED
2018,10,MUSI,161,C,VOICE LESSON (1/2 HR),1,20,12,,,,,,,,Piastro-Tedford,Sasha,,FEE REQUIRED
2018,10,MUSI,161,D,VOICE LESSON (1/2 HR),1,20,5,,,,,,,,Young,M,Susan,FEE REQUIRED
2018,10,MUSI,161,E,VOICE LESSON (1/2 HR),1,20,2,,,,,,,,Toth,Rebecca,Becki,FEE REQUIRED
2018,10,MUSI,161,F,VOICE LESSON (1/2 HR),1,20,5,,,,,,,,Weber,Brent,,FEE REQUIRED
